"REF_DATE","GEO","DGUID","Commodity groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007-02","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","92.6","","","","1"
"2007-03","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","92.3","","","","1"
"2007-04","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","91.5","","","","1"
"2007-05","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","96.1","","","","1"
"2007-06","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","97.3","","","","1"
"2007-07","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","102.5","","","","1"
"2007-08","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","136.9","","","","1"
"2007-09","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","119.3","","","","1"
"2007-10","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","101.0","","","","1"
"2007-11","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","90.8","","","","1"
"2007-12","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","94.3","","","","1"
"2008-01","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","93.1","","","","1"
"2008-02","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","93.7","","","","1"
"2008-03","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","96.6","","","","1"
"2008-04","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","99.2","","","","1"
"2008-05","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","101.6","","","","1"
"2008-06","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","106.8","","","","1"
"2008-07","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","124.9","","","","1"
"2008-08","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","138.7","","","","1"
"2008-09","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","136.5","","","","1"
"2008-10","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","123.4","","","","1"
"2008-11","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","123.9","","","","1"
"2008-12","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","128.7","","","","1"
"2009-01","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","129.2","","","","1"
"2009-02","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","139.8","","","","1"
"2009-03","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","137.7","","","","1"
"2009-04","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","135.1","","","","1"
"2009-05","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","136.7","","","","1"
"2009-06","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","136.7","","","","1"
"2009-07","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","146.3","","","","1"
"2009-08","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","147.8","","","","1"
"2009-09","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","134.8","","","","1"
"2009-10","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","121.4","","","","1"
"2009-11","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","126.5","","","","1"
"2009-12","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","122.9","","","","1"
"2010-01","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","123.1","","","","1"
"2010-02","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","118.8","","","","1"
"2010-03","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","122.1","","","","1"
"2010-04","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","124.5","","","","1"
"2010-05","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","118.7","","","","1"
"2010-06","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","125.0","","","","1"
"2010-07","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","142.2","","","","1"
"2010-08","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","158.5","","","","1"
"2010-09","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","134.7","","","","1"
"2010-10","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","127.0","","","","1"
"2010-11","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","124.3","","","","1"
"2010-12","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","118.7","","","","1"
"2011-01","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","127.2","","","","1"
"2011-02","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","134.0","","","","1"
"2011-03","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","133.0","","","","1"
"2011-04","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","133.8","","","","1"
"2011-05","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","136.1","","","","1"
"2011-06","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","133.3","","","","1"
"2011-07","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","137.9","","","","1"
"2011-08","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","152.7","","","","1"
"2011-09","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","134.2","","","","1"
"2011-10","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","127.3","","","","1"
"2011-11","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","130.1","","","","1"
"2011-12","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","132.5","","","","1"
"2012-01","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","133.1","","","","1"
"2012-02","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","134.8","","","","1"
"2012-03","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","137.1","","","","1"
"2012-04","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","137.5","","","","1"
"2012-05","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","138.5","","","","1"
"2012-06","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","146.0","","","","1"
"2012-07","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","151.1","","","","1"
"2012-08","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","142.4","","","","1"
"2012-09","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","131.1","","","","1"
"2012-10","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","132.1","","","","1"
"2012-11","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","131.2","","","","1"
"2012-12","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","129.6","","","","1"
"2013-01","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","129.6","","","","1"
"2013-02","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","127.4","","","","1"
"2013-03","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","127.2","","","","1"
"2013-04","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","126.8","","","","1"
"2013-05","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","130.5","","","","1"
"2013-06","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","137.0","","","","1"
"2013-07","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","154.2","","","","1"
"2013-08","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","169.8","","","","1"
"2013-09","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","144.1","","","","1"
"2013-10","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","132.5","","","","1"
"2013-11","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","130.6","","","","1"
"2013-12","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","132.4","","","","1"
"2014-01","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","134.2","","","","1"
"2014-02","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","135.4","","","","1"
"2014-03","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","138.6","","","","1"
"2014-04","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","140.4","","","","1"
"2014-05","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","136.8","","","","1"
"2014-06","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","145.2","","","","1"
"2014-07","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","156.7","","","","1"
"2014-08","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","174.5","","","","1"
"2014-09","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","148.6","","","","1"
"2014-10","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","131.4","","","","1"
"2014-11","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","130.6","","","","1"
"2014-12","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","132.0","","","","1"
"2015-01","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","136.5","","","","1"
"2015-02","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","135.9","","","","1"
"2015-03","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","138.6","","","","1"
"2015-04","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","140.1","","","","1"
"2015-05","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","141.8","","","","1"
"2015-06","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","146.8","","","","1"
"2015-07","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","158.7","","","","1"
"2015-08","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","172.3","","","","1"
"2015-09","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","150.6","","","","1"
"2015-10","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","131.8","","","","1"
"2015-11","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","132.5","","","","1"
"2015-12","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","134.5","","","","1"
"2016-01","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","137.8","","","","1"
